2014-05-16,2384,4964,2658300
2014-05-15,7898,8328,4643700
2014-05-14,8662,4020,4359400
2014-05-13,7760,3232,3719800
2014-05-12,3142,2406,3527800
2014-05-09,38462,25414,6043600
2014-05-08,33914,10932,3711400
2014-05-07,43702,15636,5553600
2014-05-06,6070,2428,4258100
2014-05-05,6716,1626,3370300
2014-05-02,5944,3710,3526000
2014-05-01,2962,3072,3569300
2014-04-30,6096,3036,4677000
2014-04-29,3248,14746,4281800
2014-04-28,14010,10254,3036000
2014-04-25,5210,3898,3087700
2014-04-24,9808,8654,4453800
2014-04-23,16076,7802,4154200
2014-04-22,7820,8950,7135300
2014-04-21,10818,6146,6756700
2014-04-17,38948,9226,9855400
2014-04-16,37056,20190,3574100
2014-04-15,18034,2812,3705300
2014-04-14,9126,3716,3284200
2014-04-11,14030,5398,3491200
2014-04-10,3110,4418,2327800
2014-04-09,2790,7430,2751000
2014-04-08,9680,5846,3722300
2014-04-07,5602,2892,3730700
2014-04-04,8928,3586,2600100
2014-04-03,29424,17658,2809700
2014-04-02,1508,708,2455300
2014-04-01,11282,2772,3133700
2014-03-31,3478,2004,3026200
2014-03-28,8482,4986,4963600
2014-03-27,2504,2182,3868200
2014-03-26,2946,1524,4225000
2014-03-25,3850,1414,3911900
2014-03-24,3352,2848,2686100
2014-03-21,18726,6718,6476000
2014-03-20,5286,3134,4258300
2014-03-19,1438,2122,3383900
2014-03-18,11048,4138,4803400
2014-03-17,15326,7236,2725800
2014-03-14,9236,4240,2283300
2014-03-13,3880,2098,3316500
2014-03-12,12404,2708,3534400
2014-03-11,2568,6500,2825600
2014-03-10,1300,6764,2193700
2014-03-07,17876,2812,2744600
2014-03-06,23570,14644,3822800
2014-03-05,2168,1988,2954700
2014-03-04,11032,6616,2472200
2014-03-03,15238,5550,3843800
2014-02-28,5388,1614,3650100
2014-02-27,10034,3524,2292200
2014-02-26,32706,1900,2915100
2014-02-25,9068,2748,3633000
2014-02-24,14242,16920,6327200
2014-02-21,10526,5620,3339400
2014-02-20,8648,7440,3665800
2014-02-19,31686,5570,4528300
2014-02-18,12120,2576,4631800
2014-02-14,72636,7556,5073600
2014-02-13,7748,1322,6418700
2014-02-12,26078,14448,6888600
2014-02-11,53544,8520,6015500
2014-02-10,6176,3852,4334500
2014-02-07,67444,9204,7905500
2014-02-06,25942,3306,6248200
2014-02-05,6046,4776,5566700
2014-02-04,25864,5960,4873500
2014-02-03,8632,7064,5276400
