2014-06-11,254,216,677800
2014-06-10,1032,696,927100
2014-06-09,10816,1958,817100
2014-06-06,514,326,932000
2014-06-05,446,346,1021200
2014-06-04,356,628,1064500
2014-06-03,332,354,829600
2014-06-02,1076,460,681000
2014-05-30,1174,1148,1105100
2014-05-29,396,328,867600
2014-05-28,464,1104,1443300
2014-05-27,806,708,667600
2014-05-23,304,114,588900
2014-05-22,842,212,1043600
2014-05-21,778,890,821300
2014-05-20,556,660,714200
2014-05-19,2226,2006,821100
2014-05-16,522,292,832200
2014-05-15,266,160,745600
2014-05-14,870,316,1071600
2014-05-13,520,872,896700
2014-05-12,66,322,779900
2014-05-09,690,436,1445000
2014-05-08,630,590,1044600
2014-05-07,100,134,980200
2014-05-06,160,80,682100
